"project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","min0_voc","min0_start","min0_freq_range","min0_tag_duration","min1_voc","min1_start","min1_freq_range","min1_tag_duration","min2_voc","min2_start","min2_freq_range","min2_tag_duration","min3_voc","min3_start","min3_freq_range","min3_tag_duration","min4_voc","min4_start","min4_freq_range","min4_tag_duration","min5_voc","min5_start","min5_freq_range","min5_tag_duration","min6_voc","min6_start","min6_freq_range","min6_tag_duration","min7_voc","min7_start","min7_freq_range","min7_tag_duration","min8_voc","min8_start","min8_freq_range","min8_tag_duration","min9_voc","min9_start","min9_freq_range","min9_tag_duration","comment","species_comment","source_file_name"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-750-41-1","2017-06-05","7:08:00","Transcribed",55.518154,-114.964775,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,1,1,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0750-41-1_20170605_070800.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-750-41-1","2017-06-05","7:08:00","Transcribed",55.518154,-114.964775,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,1,1,"No audio quality issues",2,"Tyne Baker","ONE","Confident","Song","21.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","16.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0750-41-1_20170605_070800.wav"
"ABMI Ecosystem Health 2017","ABMI","346-NE","2017-06-06","7:07:00","Transcribed",57.92984,-115.381592,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0346-NE_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","346-NE","2017-06-06","7:07:00","Transcribed",57.92984,-115.381592,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Brandon Law","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0346-NE_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","346-NE","2017-06-06","7:07:00","Transcribed",57.92984,-115.381592,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",3,"Brandon Law","ONE","Confident","Song","50.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","35.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0346-NE_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","346-SE","2017-06-06","7:07:00","Transcribed",57.92984,-115.381592,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,1,0,"No audio quality issues",1,"Jeremiah Kennedy","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0346-SE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","346-SW","2017-06-06","7:07:00","Transcribed",57.92984,-115.381592,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0346-SW_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","417-NE","2017-06-06","7:07:00","Transcribed",57.194435,-111.831306,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0417-NE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","417-NE","2017-06-06","7:07:00","Transcribed",57.194435,-111.831306,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",2,"Nicole Boucher","ONE","Confident","Song","1.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0417-NE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","417-NE","2017-06-06","7:07:00","Transcribed",57.194435,-111.831306,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",3,"Nicole Boucher","ONE","Confident","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","16.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0417-NE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","447-SW","2017-06-06","7:07:00","Transcribed",57.008949,-111.88485,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","7.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0447-SW_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","447-SW","2017-06-06","7:07:00","Transcribed",57.008949,-111.88485,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",2,"Nicole Boucher","ONE","Confident","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0447-SW_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","447-SW","2017-06-06","7:07:00","Transcribed",57.008949,-111.88485,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,2,"No audio quality issues",3,"Nicole Boucher","ONE","Confident","Song","53.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0447-SW_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","587-NE","2017-06-06","7:07:00","Transcribed",56.55088,-116.73387,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Nicole Boucher","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","40.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0587-NE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","587-SE","2017-06-06","7:07:00","Transcribed",56.55088,-116.733871,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,1,0,"No audio quality issues",1,"Tyne Baker","TMTC","Confident","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0587-SE_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","621-SW","2017-06-06","7:07:00","Transcribed",56.331802,-116.141838,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Angela Nerbas","ONE","Confident","Song","21.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0621-SW_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","691-NE","2017-06-06","7:07:00","Transcribed",55.805694,-113.99424,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Kevan Cowcill","ONE","Confident","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","closeMic volume 36. A lot going on at this site. Interesting.","ABMI-0691-NE_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","691-NE","2017-06-06","7:07:00","Transcribed",55.805694,-113.99424,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Kevan Cowcill","ONE","Confident","Song","12.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","further awayMic volume 36. A lot going on at this site. Interesting.","ABMI-0691-NE_0+1_20170606_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","691-SW","2017-06-06","7:07:00","Transcribed",55.805694,-113.99424,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Jeremiah Kennedy","ONE","Confident","Song","18.5","2.24kHz to 7.84kHz","2.56","Song","49.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0691-SW_20170606_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","826-SE","2017-06-06","7:07:00","Transcribed",54.784748,-111.481438,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"Right Channel Failed",1,"Scott Wilson","ONE","Confident","Song","4.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","25.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0826-SE_0+1_20170606_070700.wac"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-340-41-1","2017-06-07","5:37:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Kevan Cowcill","TMTC","Confident","Song","18.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","AE:2-3, all distantMic volume 20","ABMI-OG-EI-0340-41-1_20170607_053700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-340-41-2","2017-06-07","5:37:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Tyne Baker","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0340-41-2_20170607_053700.wav"
"ABMI Ecosystem Health 2017","ABMI","538-SW","2017-06-07","7:07:00","Transcribed",56.549434,-112.45282,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Kiirsti Owen","ONE","Confident","Song","15.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0538-SW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","538-SW","2017-06-07","7:07:00","Transcribed",56.549434,-112.45282,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Kiirsti Owen","ONE","Confident","","","","","Song","23.5","2.24kHz to 7.84kHz","2.56","Song","32.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0538-SW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","589-NW","2017-06-07","7:07:00","Transcribed",56.490123,-116.039406,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,1,"No audio quality issues",1,"Kiirsti Owen","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","1.5","2.24kHz to 7.84kHz","2.56","","","","","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0589-NW_0+1_20170607_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","619-NE","2017-06-07","7:07:00","Transcribed",56.345371,-116.7113,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0619-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","621-SE","2017-06-07","7:07:00","Transcribed",56.331802,-116.141838,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","15.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0621-SE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","653-NE","2017-06-07","7:07:00","Transcribed",56.148235,-116.120285,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,1,"No audio quality issues",1,"Kiirsti Owen","ONE","Confident","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","22.5","2.24kHz to 7.84kHz","2.56","Song","17.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0653-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","653-NE","2017-06-07","7:07:00","Transcribed",56.148235,-116.120285,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,1,"No audio quality issues",2,"Kiirsti Owen","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","51.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0653-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","653-NE","2017-06-07","7:07:00","Transcribed",56.148235,-116.120285,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,2,0,1,"No audio quality issues",3,"Kiirsti Owen","ONE","Confident","Song","37.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0653-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","723-SW","2017-06-07","7:07:00","Transcribed",55.58533,-113.688354,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,1,"No audio quality issues",1,"Jeremiah Kennedy","ONE","Confident","","","","","Song","30.5","2.24kHz to 7.84kHz","2.56","Song","4.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0723-SW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","753-NW","2017-06-07","7:07:00","Transcribed",55.416236,-114.079887,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Natasha Annich","ONE","Confident","Song","45.5","2.24kHz to 7.84kHz","2.56","Song","9.5","2.24kHz to 7.84kHz","2.56","Song","10.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0753-NW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","753-NW","2017-06-07","7:07:00","Transcribed",55.416236,-114.079887,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Natasha Annich","ONE","Confident","","","","","","","","","Song","25.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0753-NW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","754-NW","2017-06-07","7:07:00","Transcribed",55.403594,-113.770721,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Tyne Baker","ONE","Confident","Song","44.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","11.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0754-NW_0+1_20170607_070700.wac"
"ABMI Ecosystem Health 2017","ABMI","754-SW","2017-06-07","7:07:00","Transcribed",55.403594,-113.770721,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,1,0,"No audio quality issues",1,"Tyne Baker","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","3.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0754-SW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","755-NE","2017-06-07","7:07:00","Transcribed",55.346961,-113.453072,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","8.5","2.24kHz to 7.84kHz","2.56","Song","34.5","2.24kHz to 7.84kHz","2.56","Song","14.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0755-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","826-NE","2017-06-07","7:07:00","Transcribed",54.784748,-111.481438,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",1,1,0,0,"No audio quality issues",1,"Tyne Baker","TMTC","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0826-NE_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","858-SW","2017-06-07","7:07:00","Transcribed",54.61285,-111.486748,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Connor Charchuk","ONE","Confident","Song","10.5","2.24kHz to 7.84kHz","2.56","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0858-SW_20170607_070700.wav"
"ABMI Ecosystem Health 2017","ABMI","858-SW","2017-06-07","7:07:00","Transcribed",54.61285,-111.486748,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",2,"Connor Charchuk","ONE","Confident","","","","","Song","40.5","2.24kHz to 7.84kHz","2.56","Song","2.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-0858-SW_20170607_070700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-744-41-2","2017-06-07","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",1,"Angela Nerbas","ONE","Confident","Song","0.5","2.24kHz to 7.84kHz","2.56","Song","5.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0744-41-2_20170607_070700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-744-41-2","2017-06-07","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",2,"Angela Nerbas","ONE","Confident","Song","2.5","2.24kHz to 7.84kHz","2.56","Song","7.5","2.24kHz to 7.84kHz","2.56","Song","15.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0744-41-2_20170607_070700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-744-41-2","2017-06-07","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",3,"Angela Nerbas","ONE","Confident","Song","13.5","2.24kHz to 7.84kHz","2.56","Song","16.5","2.24kHz to 7.84kHz","2.56","Song","0.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0744-41-2_20170607_070700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-744-41-2","2017-06-07","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,1,0,0,"No audio quality issues",4,"Angela Nerbas","ONE","Confident","","","","","","","","","Song","1.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0744-41-2_20170607_070700.wav"
"ABMI Edge-Interior Surveys 2017","ABMI","OG-EI-745-43-1","2017-06-07","7:07:00","Transcribed",NA,NA,NA,"OVEN","Seiurus aurocapilla","Ovenbird","3m 1SPM",0,0,0,0,"No audio quality issues",1,"Brandon Law","ONE","Confident","Song","35.5","2.24kHz to 7.84kHz","2.56","Song","6.5","2.24kHz to 7.84kHz","2.56","Song","12.5","2.24kHz to 7.84kHz","2.56","",NA,"",NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"",NA,"","","ABMI-OG-EI-0745-43-1_20170607_070700.wav"
